"","artist","song","song_parts","key","bpm","chords","link"
"341","Duran Duran","Ordinary World","Pre-Chorus","Bmix","70","c#m-g#m-D#7-E-A-E","http://www.hooktheory.com/theorytab/view/duran-duran/ordinary-world"
"342","Duran Duran","Ordinary World","Chorus","Bmix","70","B-f#m7-D(add9)-A(add9)-E-A-E-B-f#m7-D(add9)-A(add9)-am(add9-)","http://www.hooktheory.com/theorytab/view/duran-duran/ordinary-world"
"343","Duran Duran","Ordinary World","Instrumental","C#dor","70","c#m7-Emaj7-F#sus4","http://www.hooktheory.com/theorytab/view/duran-duran/ordinary-world"
"344","Duran Duran","Rio","Verse","Emin","142","em-em-C-C-am7-am7-C-C-em-em-C-C-Amaj7-Amaj7-C-C","http://www.hooktheory.com/theorytab/view/duran-duran/rio"
"345","Duran Duran","Rio","Chorus","Emaj","138","E-B-D-A-E-B-D-A-E-B-D-A-E-B-D-A","http://www.hooktheory.com/theorytab/view/duran-duran/rio"
"346","Duran Duran","Hungry Like The Wolf","Verse","Emix","130","E-E-E-E-D-D-E-E-E-E-E-E-D-D-E-E","http://www.hooktheory.com/theorytab/view/duran-duran/hungry-like-the-wolf"
"347","Duran Duran","Hungry Like The Wolf","Chorus","Cmaj","128","C-G-F-F-C-G-F-D-C-G-F-F-C-G-F-D","http://www.hooktheory.com/theorytab/view/duran-duran/hungry-like-the-wolf"
"348","Duran Duran","Save A Prayer","Intro","Dmin","114","dm-F-B-bmaj7-G-F-dm-F-B-bmaj7-G-C","http://www.hooktheory.com/theorytab/view/duran-duran/save-a-prayer"
"349","Duran Duran","Save A Prayer","Verse","Dmin","114","dm-F-B-bmaj7-G-F-dm-F-B-bmaj7-G-C-dm-F-B-bmaj7-G-C-dm-F-B-bmaj7-G-C","http://www.hooktheory.com/theorytab/view/duran-duran/save-a-prayer"
"350","Duran Duran","Come Undone","Verse","Cmin","87","cm-Bb-Ab-Bb-cm-Bb-Ab-Bb-cm-Bb-Ab-Bb-cm-Bb-Ab-Bb","http://www.hooktheory.com/theorytab/view/duran-duran/come-undone"
"351","Duran Duran","Come Undone","Pre-Chorus","Cmin","86","Ab-Ab-G-G-fm-fm-Bb-gm-Bb-cm-Eb-Ab-Bb-cm-Eb-Ab-Bb","http://www.hooktheory.com/theorytab/view/duran-duran/come-undone"
"352","Duran Duran","Is There Something I Should Know","Intro","Dmix","124","D7-D7-D7-D7-D7-D7-G-C","http://www.hooktheory.com/theorytab/view/duran-duran/is-there-something-i-should-know"
"353","Duran Duran","Is There Something I Should Know","Pre-Chorus","Gmix","120","G-C-D-D-G-C-F-C","http://www.hooktheory.com/theorytab/view/duran-duran/is-there-something-i-should-know"
"354","Duran Duran","Is There Something I Should Know","Chorus","Dmix","124","D-D-D-D-F-F-F-F-C-asus4-asus4-asus4-asus4-Gsus4-Gsus4-Gsus4-Gsus4-G-D-D-D-D-F-F-F-F-C-asus4-asus4-A-Gsus4-Gsus4-Gsus4-Gsus4-G","http://www.hooktheory.com/theorytab/view/duran-duran/is-there-something-i-should-know"
"355","Duran Duran","Planet Earth","Intro","Dmin","133","dm-dm-F-F-dm-dm-F-F","http://www.hooktheory.com/theorytab/view/duran-duran/planet-earth"
"356","Duran Duran","Planet Earth","Verse","Dmin","133","dm-dm-F-C-dm-dm-F-C-dm-dm-F-C-dm-dm-F-C","http://www.hooktheory.com/theorytab/view/duran-duran/planet-earth"
"357","Duran Duran","Planet Earth","Chorus","Emin","133","em-Gmaj7-A-C-em-Gmaj7-A-C-em-Gmaj7-A-C","http://www.hooktheory.com/theorytab/view/duran-duran/planet-earth"
"358","Duran Duran","Planet Earth","Bridge","Ddor","133","dm-dm-F-C-dm-dm-F-C","http://www.hooktheory.com/theorytab/view/duran-duran/planet-earth"
"359","Duran Duran","Girls on Film","Verse","Ador","133","am-G-D-C-am-G-D-C-am-G-D-C-am-G-D-C-am-G-D-C-am-G-D-C-am-G-D-C-am-G-D-C","http://www.hooktheory.com/theorytab/view/duran-duran/girls-on-film"
"360","Duran Duran","Girls on Film","Chorus","Ador","133","am-em-D-em-C-am-am-em-D-em-C-am-am","http://www.hooktheory.com/theorytab/view/duran-duran/girls-on-film"
"361","Grimes","Genesis","Instrumental","F#maj","166","F#-a#m-C#-F#-F#-a#m-C#-F#","http://www.hooktheory.com/theorytab/view/grimes/genesis"
"362","Genesis","Scenes From A Night's Dream","Verse","Ebmaj","118","Eb-E-bsus2-Ab-E-bsus2-Eb-E-bsus2-E-bsus2sus4-Ab-Eb-E-bsus2-Ab-E-bsus2-Db-Ab-Eb-Bb-Eb-E-bsus2-Ab-E-bsus2-Eb-E-bsus2-E-bsus2sus4-Ab-Eb-E-bsus2-Ab-E-bsus2-Db-Ab-Eb-Bb","http://www.hooktheory.com/theorytab/view/genesis/scenes-from-a-nights-dream"
"363","Genesis","Scenes From A Night's Dream","Chorus","Amin","118","F-G-am-F-G-am-F-G-am-Bb-Db-Ab","http://www.hooktheory.com/theorytab/view/genesis/scenes-from-a-nights-dream"
"364","Genesis","Watcher Of The Skies","Intro","D#min","80","d#m-F#maj7sus2-d#m-F#maj7sus2-d#m-F#maj7sus2-A#-e#m7-a#m7-G-C-F#-bm7-am7-c#m-g#m-F#-E-bm-C-g#m-C#-g#m-C#-a#m-D#-a#m-D#-b#m-E#-b#m-E#-g#m","http://www.hooktheory.com/theorytab/view/genesis/watcher-of-the-skies"
"365","Yoko Takahashi","Neon Genesis Evangelion - Soul's Refrain","Verse","G#min","130","c#m7-g#m-c#m7-g#m7-f#m7-c#m-d#m-E-F#7-D#sus4-D#7","http://www.hooktheory.com/theorytab/view/yoko-takahashi/neon-genesis-evangelion---souls-refrain"
"366","Yoko Takahashi","Neon Genesis Evangelion - Soul's Refrain","Chorus","G#min","130","D#7-g#m-d#m-E-d#m-c#m-F#-B-D#-D#-g#m-d#m-E-d#m-a#m-D#-g#m-d#m-E-E-F#-g#m","http://www.hooktheory.com/theorytab/view/yoko-takahashi/neon-genesis-evangelion---souls-refrain"
"367","Shiro Sagisu","Neon Genesis Evangelion - Decisive Battle","Verse","Ephr","150","E-b7(b5-)sus-b2-em7-b7(b5-)sus-b2-E-b7(b5-)sus-b2-em7-b7(b5-)sus-b2","http://www.hooktheory.com/theorytab/view/shiro-sagisu/neon-genesis-evangelion---decisive-battle"
"368","Pendulum","Genesis","Instrumental","Fdor","98","fm-am-fm-am-Ab-Ab-fm-G-Ab-Bb-fm-G-G-Ab-Bb-fm-G-Ab-Bb-fm-G-Ab-Bb","http://www.hooktheory.com/theorytab/view/pendulum/genesis"
